2026-02-18T17:06:00,2932000.0
2026-02-18T17:06:00,2932000.0
2026-02-18T17:06:00,2932000.0
2026-02-18T17:06:00,2934000.0
2026-02-18T17:06:00,2936000.0
2026-02-18T17:06:00,2937000.0
2026-02-18T17:06:00,2937000.0
2026-02-18T17:06:00,2937000.0
2026-02-18T17:06:00,2937000.0
2026-02-18T17:06:00,2937000.0
2026-02-18T17:06:00,2937000.0
2026-02-18T17:06:00,2938000.0
2026-02-18T17:06:00,2939000.0
2026-02-18T17:06:00,2939000.0
2026-02-18T17:06:00,2940000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2940000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2940000.0
2026-02-18T17:07:00,2940000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2940000.0
2026-02-18T17:07:00,2942000.0
2026-02-18T17:07:00,2942000.0
2026-02-18T17:07:00,2940000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2941000.0
2026-02-18T17:07:00,2940000.0
2026-02-18T17:08:00,2940000.0
2026-02-18T17:08:00,2940000.0
2026-02-18T17:08:00,2941000.0
2026-02-18T17:08:00,2940000.0
2026-02-18T17:08:00,2940000.0
2026-02-18T17:08:00,2940000.0
2026-02-18T17:08:00,2939000.0
2026-02-18T17:08:00,2939000.0
2026-02-18T17:08:00,2938000.0
2026-02-18T17:08:00,2938000.0
2026-02-18T17:08:00,2938000.0
2026-02-18T17:08:00,2937000.0
2026-02-18T17:08:00,2937000.0
2026-02-18T17:08:00,2938000.0
2026-02-18T17:08:00,2938000.0
2026-02-18T17:08:00,2938000.0
2026-02-18T17:08:00,2938000.0
2026-02-18T17:08:00,2938000.0
2026-02-18T17:09:00,2938000.0
2026-02-18T17:09:00,2938000.0
2026-02-18T17:09:00,2937000.0
2026-02-18T17:09:00,2937000.0
2026-02-18T17:09:00,2936000.0
2026-02-18T17:09:00,2937000.0
2026-02-18T17:09:00,2936000.0
2026-02-18T17:09:00,2936000.0
2026-02-18T17:09:00,2938000.0
2026-02-18T17:09:00,2939000.0
2026-02-18T17:09:00,2938000.0
2026-02-18T17:09:00,2938000.0
2026-02-18T17:09:00,2936000.0
2026-02-18T17:09:00,2936000.0
2026-02-18T17:09:00,2934000.0
2026-02-18T17:09:00,2934000.0
2026-02-18T17:09:00,2934000.0
2026-02-18T17:09:00,2936000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:10:00,2934000.0
2026-02-18T17:10:00,2933000.0
2026-02-18T17:10:00,2933000.0
2026-02-18T17:10:00,2933000.0
2026-02-18T17:10:00,2933000.0
2026-02-18T17:10:00,2932000.0
2026-02-18T17:10:00,2932000.0
2026-02-18T17:10:00,2934000.0
2026-02-18T17:10:00,2934000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:10:00,2936000.0
2026-02-18T17:11:00,2936000.0
2026-02-18T17:11:00,2936000.0
2026-02-18T17:11:00,2937000.0
2026-02-18T17:11:00,2937000.0
2026-02-18T17:11:00,2936000.0
2026-02-18T17:11:00,2936000.0
2026-02-18T17:11:00,2935000.0
2026-02-18T17:11:00,2937000.0
2026-02-18T17:11:00,2937000.0
2026-02-18T17:11:00,2936000.0
2026-02-18T17:11:00,2935000.0
2026-02-18T17:11:00,2936000.0
2026-02-18T17:11:00,2936000.0
2026-02-18T17:11:00,2935000.0
2026-02-18T17:11:00,2935000.0
2026-02-18T17:11:00,2935000.0
2026-02-18T17:11:00,2935000.0
2026-02-18T17:12:00,2935000.0
2026-02-18T17:12:00,2933000.0
2026-02-18T17:12:00,2933000.0
2026-02-18T17:12:00,2932000.0
2026-02-18T17:12:00,2932000.0
2026-02-18T17:12:00,2931000.0
2026-02-18T17:12:00,2931000.0
2026-02-18T17:12:00,2930000.0
2026-02-18T17:12:00,2930000.0
2026-02-18T17:12:00,2930000.0
2026-02-18T17:12:00,2930000.0
2026-02-18T17:12:00,2930000.0
2026-02-18T17:12:00,2929000.0
2026-02-18T17:12:00,2930000.0
2026-02-18T17:12:00,2928000.0
2026-02-18T17:12:00,2926000.0
2026-02-18T17:12:00,2926000.0
2026-02-18T17:12:00,2926000.0
2026-02-18T17:13:00,2926000.0
2026-02-18T17:13:00,2926000.0
2026-02-18T17:13:00,2927000.0
2026-02-18T17:13:00,2927000.0
2026-02-18T17:13:00,2926000.0
2026-02-18T17:13:00,2924000.0
2026-02-18T17:13:00,2924000.0
2026-02-18T17:13:00,2924000.0
